ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,1,"72,043",335,"144,087",335,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,"2,765,892","3,943","7,657,687","1,968",0,0,"24,360","12,540",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,2,"85,594",302,"171,188",302,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,"2,765,892","3,943","7,657,687","1,968",0,0,"24,360","12,540",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,3,"123,793",335,"247,976",335,0,0,16,6,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,"2,765,892","3,943","7,657,687","1,968",0,0,"24,360","12,540",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,4,"149,947",324,"337,392",324,0,0,"1,330",753,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,"2,765,892","3,943","7,657,687","1,968",0,0,"24,360","12,540",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,5,"266,439",335,"625,227",335,0,0,"3,069","2,062",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,"2,765,892","3,943","7,657,687","1,968",0,0,"24,360","12,540",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,6,"550,235",324,"1,777,091",324,0,0,"4,988","2,034",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,"2,765,892","3,943","7,657,687","1,968",0,0,"24,360","12,540",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,7,"509,785",335,"1,661,212",335,0,0,"5,487","1,838",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,"2,765,892","3,943","7,657,687","1,968",0,0,"24,360","12,540",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,8,"401,694",335,"1,321,368",335,0,0,"4,393","2,068",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,"2,765,892","3,943","7,657,687","1,968",0,0,"24,360","12,540",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,9,"245,308",324,"589,661",324,0,0,"3,236","2,266",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,"2,765,892","3,943","7,657,687","1,968",0,0,"24,360","12,540",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,10,"167,652",335,"395,680",335,0,0,"1,841","1,513",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,"2,765,892","3,943","7,657,687","1,968",0,0,"24,360","12,540",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,11,"104,878",324,"209,756",324,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,"2,765,892","3,943","7,657,687","1,968",0,0,"24,360","12,540",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,12,"88,524",335,"177,049",335,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,"2,765,892","3,943","7,657,687","1,968",0,0,"24,360","12,540",0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,1,0,3,0,3,0,0,0,0,0,36,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,"28,965",94,"1,524,902","48,484","13,699",445,"6,166",0,"30,072","2,019","11,524"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,2,0,15,0,15,0,0,0,0,0,219,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,"28,965",94,"1,524,902","48,484","13,699",445,"6,166",0,"30,072","2,019","11,524"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,3,0,0,0,0,0,0,0,0,0,88,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,"28,965",94,"1,524,902","48,484","13,699",445,"6,166",0,"30,072","2,019","11,524"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,4,51,3,51,3,0,0,0,0,0,18,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,"28,965",94,"1,524,902","48,484","13,699",445,"6,166",0,"30,072","2,019","11,524"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,5,"1,376",20,"86,983",20,467,11,406,0,"2,257",271,426,Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,"28,965",94,"1,524,902","48,484","13,699",445,"6,166",0,"30,072","2,019","11,524"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,6,"6,184",23,"307,098",23,"2,273",114,"1,326",0,"6,332",459,"2,393",Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,"28,965",94,"1,524,902","48,484","13,699",445,"6,166",0,"30,072","2,019","11,524"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,7,"8,766",12,"440,812",12,"4,895",196,"1,313",0,"6,703",385,"4,758",Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,"28,965",94,"1,524,902","48,484","13,699",445,"6,166",0,"30,072","2,019","11,524"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,8,"8,982",11,"502,627",11,"4,480",94,"2,184",0,"10,252",372,"3,412",Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,"28,965",94,"1,524,902","48,484","13,699",445,"6,166",0,"30,072","2,019","11,524"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,9,"3,307",6,"186,674",6,"1,584",30,937,0,"4,528",165,525,Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,"28,965",94,"1,524,902","48,484","13,699",445,"6,166",0,"30,072","2,019","11,524"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,10,299,1,657,1,0,0,0,0,0,6,10,Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,"28,965",94,"1,524,902","48,484","13,699",445,"6,166",0,"30,072","2,019","11,524"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,11,0,0,0,0,0,0,0,0,0,0,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,"28,965",94,"1,524,902","48,484","13,699",445,"6,166",0,"30,072","2,019","11,524"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,12,0,0,0,0,0,0,0,0,0,0,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,"28,965",94,"1,524,902","48,484","13,699",445,"6,166",0,"30,072","2,019","11,524"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2023,1,"285,621","1,055","1,636,179","1,055",0,0,"14,308","11,799",865,0,"6,068",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2023,"3,270,404","12,171","19,156,045","12,171",0,0,"200,056","101,514","17,396",0,"77,092"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2023,2,"303,933","1,117","1,663,086","1,117",0,0,"12,580","11,652","1,665",0,"5,768",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2023,"3,270,404","12,171","19,156,045","12,171",0,0,"200,056","101,514","17,396",0,"77,092"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2023,3,"434,257","1,587","2,537,268","1,587",0,0,"24,396","13,542","4,846",0,"10,781",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2023,"3,270,404","12,171","19,156,045","12,171",0,0,"200,056","101,514","17,396",0,"77,092"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2023,4,"390,555","1,449","2,393,938","1,449",0,0,"28,732","11,421","3,035",0,"9,578",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2023,"3,270,404","12,171","19,156,045","12,171",0,0,"200,056","101,514","17,396",0,"77,092"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2023,5,"263,984",982,"1,605,607",982,0,0,"19,692","8,142","1,029",0,"6,021",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2023,"3,270,404","12,171","19,156,045","12,171",0,0,"200,056","101,514","17,396",0,"77,092"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2023,6,"212,700",832,"1,171,441",832,0,0,"12,288","3,741",336,0,"4,080",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2023,"3,270,404","12,171","19,156,045","12,171",0,0,"200,056","101,514","17,396",0,"77,092"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2023,7,"144,420",553,"702,446",553,0,0,"5,420","2,037",47,0,"2,307",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2023,"3,270,404","12,171","19,156,045","12,171",0,0,"200,056","101,514","17,396",0,"77,092"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2023,8,"156,172",619,"776,487",619,0,0,"5,884","2,244",502,0,"1,914",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2023,"3,270,404","12,171","19,156,045","12,171",0,0,"200,056","101,514","17,396",0,"77,092"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2023,9,"189,383",724,"1,106,558",724,0,0,"12,220","5,475",298,0,"3,946",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2023,"3,270,404","12,171","19,156,045","12,171",0,0,"200,056","101,514","17,396",0,"77,092"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2023,10,"233,697",861,"1,597,256",861,0,0,"21,420","8,736","1,114",0,"8,560",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2023,"3,270,404","12,171","19,156,045","12,171",0,0,"200,056","101,514","17,396",0,"77,092"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2023,11,"313,688","1,145","1,918,845","1,145",0,0,"22,352","10,281","2,373",0,"7,926",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2023,"3,270,404","12,171","19,156,045","12,171",0,0,"200,056","101,514","17,396",0,"77,092"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2023,12,"341,994","1,247","2,046,934","1,247",0,0,"20,764","12,444","1,286",0,"10,143",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2023,"3,270,404","12,171","19,156,045","12,171",0,0,"200,056","101,514","17,396",0,"77,092"
Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,1,20,0,124,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,"33,763","7,025","609,721","101,346","4,947",0,"6,172",0,"5,564","2,408",0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,2,20,0,508,0,0,0,16,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,"33,763","7,025","609,721","101,346","4,947",0,"6,172",0,"5,564","2,408",0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,3,20,0,196,0,0,0,3,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,"33,763","7,025","609,721","101,346","4,947",0,"6,172",0,"5,564","2,408",0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,4,22,1,208,1,0,0,3,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,"33,763","7,025","609,721","101,346","4,947",0,"6,172",0,"5,564","2,408",0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,5,72,15,446,15,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,"33,763","7,025","609,721","101,346","4,947",0,"6,172",0,"5,564","2,408",0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,6,"3,887",937,"93,459",937,"1,123",0,"1,162",0,605,313,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,"33,763","7,025","609,721","101,346","4,947",0,"6,172",0,"5,564","2,408",0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,7,"13,067","1,901","207,423","1,901","1,551",0,"1,877",0,"1,839",724,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,"33,763","7,025","609,721","101,346","4,947",0,"6,172",0,"5,564","2,408",0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,8,"10,316","2,384","182,351","2,384","1,420",0,"1,597",0,"1,916",765,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,"33,763","7,025","609,721","101,346","4,947",0,"6,172",0,"5,564","2,408",0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,9,"6,055","1,681","119,789","1,681",853,0,"1,410",0,"1,164",529,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,"33,763","7,025","609,721","101,346","4,947",0,"6,172",0,"5,564","2,408",0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,10,244,106,"4,969",106,0,0,104,0,40,77,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,"33,763","7,025","609,721","101,346","4,947",0,"6,172",0,"5,564","2,408",0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,11,20,0,124,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,"33,763","7,025","609,721","101,346","4,947",0,"6,172",0,"5,564","2,408",0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,12,20,0,124,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2023,"33,763","7,025","609,721","101,346","4,947",0,"6,172",0,"5,564","2,408",0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2023,1,96,0,556,0,0,0,0,0,0,0,16,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2023,"387,525",0,"1,237,607",0,0,0,688,0,57,0,665
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2023,2,98,0,670,0,0,0,0,0,0,0,22,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2023,"387,525",0,"1,237,607",0,0,0,688,0,57,0,665
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2023,3,126,0,"1,203",0,0,0,0,0,0,0,43,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2023,"387,525",0,"1,237,607",0,0,0,688,0,57,0,665
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2023,4,8,0,106,0,0,0,0,0,0,0,4,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2023,"387,525",0,"1,237,607",0,0,0,688,0,57,0,665
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2023,5,"20,780",0,"79,088",0,0,0,0,0,0,0,10,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2023,"387,525",0,"1,237,607",0,0,0,688,0,57,0,665
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2023,6,"92,227",0,"291,693",0,0,0,72,0,11,0,199,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2023,"387,525",0,"1,237,607",0,0,0,688,0,57,0,665
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2023,7,"123,102",0,"391,649",0,0,0,324,0,14,0,163,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2023,"387,525",0,"1,237,607",0,0,0,688,0,57,0,665
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2023,8,"104,533",0,"329,619",0,0,0,188,0,32,0,163,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2023,"387,525",0,"1,237,607",0,0,0,688,0,57,0,665
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2023,9,"42,189",0,"133,690",0,0,0,96,0,0,0,26,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2023,"387,525",0,"1,237,607",0,0,0,688,0,57,0,665
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2023,10,"4,336",0,"8,864",0,0,0,8,0,0,0,0,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2023,"387,525",0,"1,237,607",0,0,0,688,0,57,0,665
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2023,11,1,0,3,0,0,0,0,0,0,0,0,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2023,"387,525",0,"1,237,607",0,0,0,688,0,57,0,665
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2023,12,29,0,466,0,0,0,0,0,0,0,19,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2023,"387,525",0,"1,237,607",0,0,0,688,0,57,0,665
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2023,1,"14,363",417,"68,944",417,0,0,48,16,0,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2023,"643,065","24,225","21,828,716","96,900","17,439",0,"49,300","18,088","4,707",0,910
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2023,2,"14,944","1,034","71,732","1,034",0,0,172,70,0,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2023,"643,065","24,225","21,828,716","96,900","17,439",0,"49,300","18,088","4,707",0,910
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2023,3,"1,481",357,"7,111",357,0,0,0,0,0,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2023,"643,065","24,225","21,828,716","96,900","17,439",0,"49,300","18,088","4,707",0,910
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2023,4,"27,530","1,166","1,002,086","1,166",0,0,207,226,0,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2023,"643,065","24,225","21,828,716","96,900","17,439",0,"49,300","18,088","4,707",0,910
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2023,5,"69,344","1,824","2,524,135","1,824",0,0,"1,018",779,0,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2023,"643,065","24,225","21,828,716","96,900","17,439",0,"49,300","18,088","4,707",0,910
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2023,6,"126,318","3,635","4,661,133","3,635","3,233",0,"10,767","3,476",50,0,128,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2023,"643,065","24,225","21,828,716","96,900","17,439",0,"49,300","18,088","4,707",0,910
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2023,7,"109,259","4,562","4,031,670","4,562","3,585",0,"17,913","5,727",517,0,485,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2023,"643,065","24,225","21,828,716","96,900","17,439",0,"49,300","18,088","4,707",0,910
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2023,8,"81,074","3,625","2,951,098","3,625","3,970",0,"10,224","3,409","3,830",0,240,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2023,"643,065","24,225","21,828,716","96,900","17,439",0,"49,300","18,088","4,707",0,910
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2023,9,"88,018","2,504","3,203,853","2,504","3,960",0,"7,120","2,433",294,0,57,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2023,"643,065","24,225","21,828,716","96,900","17,439",0,"49,300","18,088","4,707",0,910
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2023,10,"56,050","2,191","2,040,211","2,191","2,691",0,852,"1,189",13,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2023,"643,065","24,225","21,828,716","96,900","17,439",0,"49,300","18,088","4,707",0,910
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2023,11,"31,780","1,719","1,156,805","1,719",0,0,601,458,3,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2023,"643,065","24,225","21,828,716","96,900","17,439",0,"49,300","18,088","4,707",0,910
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2023,12,"22,904","1,191","109,938","1,191",0,0,378,305,0,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2023,"643,065","24,225","21,828,716","96,900","17,439",0,"49,300","18,088","4,707",0,910
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2023,1,"1,246",700,"15,658",700,0,0,0,0,450,500,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2023,"17,616","7,700","226,149","233,200",0,0,0,0,"6,675","7,150",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2023,2,733,400,"12,418",400,0,0,0,0,400,400,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2023,"17,616","7,700","226,149","233,200",0,0,0,0,"6,675","7,150",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2023,3,882,450,"13,539",450,0,0,0,0,425,500,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2023,"17,616","7,700","226,149","233,200",0,0,0,0,"6,675","7,150",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2023,4,992,450,"13,832",450,0,0,0,0,425,500,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2023,"17,616","7,700","226,149","233,200",0,0,0,0,"6,675","7,150",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2023,5,"1,034",450,"14,009",450,0,0,0,0,425,600,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2023,"17,616","7,700","226,149","233,200",0,0,0,0,"6,675","7,150",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2023,6,"1,765",600,"20,221",600,0,0,0,0,575,800,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2023,"17,616","7,700","226,149","233,200",0,0,0,0,"6,675","7,150",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2023,7,"1,771",750,"18,325",750,0,0,0,0,500,750,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2023,"17,616","7,700","226,149","233,200",0,0,0,0,"6,675","7,150",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2023,8,"2,159",800,"25,559",800,0,0,0,0,750,450,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2023,"17,616","7,700","226,149","233,200",0,0,0,0,"6,675","7,150",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2023,9,"1,776",800,"22,290",800,0,0,0,0,650,500,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2023,"17,616","7,700","226,149","233,200",0,0,0,0,"6,675","7,150",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2023,10,"1,951",850,"24,451",850,0,0,0,0,700,700,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2023,"17,616","7,700","226,149","233,200",0,0,0,0,"6,675","7,150",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2023,11,"1,595",750,"23,102",750,0,0,0,0,700,"1,000",0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2023,"17,616","7,700","226,149","233,200",0,0,0,0,"6,675","7,150",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2023,12,"1,712",700,"22,745",700,0,0,0,0,675,450,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2023,"17,616","7,700","226,149","233,200",0,0,0,0,"6,675","7,150",0
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2023,1,0,0,0,0,0,0,0,0,0,0,0,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2023,"16,728","3,223","142,378","37,862",0,0,0,0,"4,555","1,428",396
Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2023,2,0,0,0,0,0,0,0,0,0,0,0,Lake Clark NP & PRES,LACL,National Park,Alaska,AK,2023,"16,728","3,223","142,378","37,862",0,0,0,0,"4,555","1,428",396
